Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,Orig. Scheduled,HomeGame,umpire-HP,umpire-1B,umpire-2B,umpire-3B,temperature,wind,weather,start_time,stadium,turf,Index,year
54,201905270,boxscore,LAD,NYM,W,9,5,,36-18,1,up 8.0,Kershaw,Bashlor,Jansen,3:42,N,"47,816",++++,,True,Stu Scheurwater,Mark Wegner,Alan Porter,Jim Reynolds,68° F,7mph out to Rightfield,Sunny,5:10 p.m. Local,Dodger Stadium,grass,784,2019
55,201905270,boxscore,HOU,CHC,W,6,5,,36-19,1,up 6.0,Cole,Hamels,Osuna,3:12,D,"42,135",+,,True,Paul Nauert,D.J. Reyburn,CB Bucknor,Fieldin Culbreth,73° F,0mph,In Dome,1:11 p.m. Local,Minute Maid Park,grass,785,2019
55,201905270,boxscore,OAK,LAA,W,8,5,,30-25,2, 6.0,Bassitt,Cahill,Treinen,3:06,D,"20,409",+++++++++++,,True,Brian O'Nora,James Hoye,Mark Ripperger,Tom Woodring,59° F,12mph out to Rightfield,Cloudy,1:07 p.m. Local,Oakland-Alameda County Coliseum,grass,786,2019
53,201905270,boxscore,NYY,SDP,W,5,2,,35-18,1,up 2.0,Hale,Strahm,Chapman,2:40,D,"46,254",+,,True,Joe West,Eric Cooper,Andy Fletcher,Nic Lentz,77° F,9mph from Left to Right,Sunny,1:09 p.m. Local,Yankee Stadium III,grass,787,2019
53,201905270,boxscore,CHW,KCR,W-wo,2,1,,24-29,3, 12.0,Colome,Diekman,,2:56,D,"20,139",+,,True,Bill Miller,Chris Conroy,Mark Carlson,Jeremie Rehak,71° F,7mph in from Leftfield,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,788,2019
51,201905270,boxscore,TBR,TOR,W,8,3,,32-19,2, 2.0,Chirinos,Sanchez,,3:20,D,"15,883",+++,,True,Chad Fairchild,Brian Gorman,Scott Barry,Tripp Gibson,72° F,0mph,In Dome,1:12 p.m. Local,Tropicana Field,turf,789,2019
54,201905270,boxscore,BAL,DET,W,5,3,,17-37,5, 18.5,Straily,Norris,Armstrong,2:55,D,"18,004",+,,True,Adam Hamari,Phil Cuzzi,Todd Tichenor,Tom Hallion,80° F,6mph from Left to Right,Cloudy,1:08 p.m. Local,Oriole Park at Camden Yards,grass,790,2019
53,201905270,boxscore,MIN,MIL,L,4,5,,36-17,1,up10.0,Burnes,Rogers,Hader,3:12,N,"29,167",-,,True,Ted Barrett,John Tumpane,Ramon De Jesus,Lance Barksdale,56° F,16mph in from Leftfield,Overcast,6:12 p.m. Local,Target Field,grass,791,2019
56,201905270,boxscore,SEA,TEX,W,6,2,,24-32,5, 12.5,Milone,Lynn,,3:14,N,"14,086",+,,True,Manny Gonzalez,Dan Iassogna,Sam Holbrook,Jim Wolf,76° F,6mph out to Centerfield,Sunny,6:10 p.m. Local,T-Mobile Park,grass,792,2019
52,201905270,boxscore,COL,ARI,W-wo,4,3,11,25-27,4, 10.0,Oh,Andriese,,4:23,D,"35,604",++,,True,Brian Knight,John Libka,Gerry Davis,Pat Hoberg,62° F,5mph in from Centerfield,Cloudy,1:12 p.m. Local,Coors Field,grass,793,2019
54,201905270,boxscore,WSN,MIA,L,2,3,,22-32,4, 9.5,Urena,Barraclough,Romo,3:00,D,"21,048",-,,True,Mike Muchlinski,Rob Drake,Tim Timmons,Kerwin Danley,79° F,10mph in from Rightfield,Cloudy,1:10 p.m. Local,Nationals Park,grass,794,2019
54,201905270,boxscore,BOS,CLE,W,12,5,,29-25,3, 6.5,Porcello,Rodriguez,,3:32,D,"37,113",++,,True,Ron Kulpa,Gabe Morales,Marty Foster,Jerry Meals,61° F,9mph in from Rightfield,Cloudy,4:09 p.m. Local,Fenway Park,grass,795,2019
53,201905271,boxscore,CIN,PIT,L,5,8,,24-29,5, 6.0,Crick,Hernandez,Vazquez,3:51,D,"20,569",-,2019-03-30 (Rain),True,Laz Diaz,Ryan Additon,Jeff Nelson,Cory Blaser,81° F,6mph in from Rightfield,Cloudy,1:11 p.m. Local,Great American Ball Park,grass,796,2019
54,201905272,boxscore,CIN,PIT,W,8,1,,25-29,5, 6.0,Gray,Keller,,2:57,N,"27,489",+,,True,Jansen Visconti,Jeff Nelson,Cory Blaser,Ryan Additon,84° F,9mph from Right to Left,Cloudy,7:11 p.m. Local,Great American Ball Park,grass,797,2019
55,201905280,boxscore,LAD,NYM,L,3,7,,36-19,1,up 7.0,Matz,Garcia,,3:22,N,"45,713",-,,True,Mark Wegner,Alan Porter,Jim Reynolds,Stu Scheurwater,67° F,5mph from Left to Right,Sunny,7:10 p.m. Local,Dodger Stadium,grass,798,2019
55,201905280,boxscore,BOS,CLE,L,5,7,,29-26,3, 6.5,Wittgren,Lakins,Hand,4:03,N,"32,984",-,,True,Gabe Morales,Marty Foster,Jerry Meals,Ron Kulpa,53° F,15mph in from Rightfield,Overcast,7:11 p.m. Local,Fenway Park,grass,799,2019
55,201905280,boxscore,CIN,PIT,W,11,6,,26-29,5, 5.0,Sims,Lyles,,2:42,N,"13,824",++,,True,Jeff Nelson,Cory Blaser,Laz Diaz,Jansen Visconti,87° F,16mph from Left to Right,Cloudy,6:41 p.m. Local,Great American Ball Park,grass,800,2019
56,201905280,boxscore,OAK,LAA,L,4,6,,30-26,2, 7.0,Buttrey,Soria,Robles,3:32,N,"13,060",-,,True,James Hoye,Mark Ripperger,Tom Woodring,Brian O'Nora,60° F,14mph out to Rightfield,Cloudy,7:07 p.m. Local,Oakland-Alameda County Coliseum,grass,801,2019
54,201905280,boxscore,CHW,KCR,W,4,3,,25-29,3, 12.0,Giolito,Keller,Colome,2:31,N,"13,479",++,,True,Chris Conroy,Mark Carlson,Jeremie Rehak,Bill Miller,52° F,9mph in from Leftfield,Cloudy,6:42 p.m. Local,Guaranteed Rate Field,grass,802,2019
55,201905280,boxscore,BAL,DET,L,0,3,,17-38,5, 18.5,Boyd,Bundy,Greene,3:00,N,"8,106",-,,True,Phil Cuzzi,Todd Tichenor,Tom Hallion,Adam Hamari,89° F,8mph out to Centerfield,Cloudy,7:07 p.m. Local,Oriole Park at Camden Yards,grass,803,2019
53,201905280,boxscore,COL,ARI,W,6,2,,26-27,4, 9.0,Diaz,Kelly,Bettis,3:02,N,"21,583",+++,,True,John Libka,Gerry Davis,Pat Hoberg,Brian Knight,53° F,9mph in from Centerfield,Cloudy,6:43 p.m. Local,Coors Field,grass,804,2019
52,201905280,boxscore,TBR,TOR,W,3,1,,33-19,2, 1.0,Yarbrough,Richard,Castillo,2:49,N,"5,786",++++,,True,Brian Gorman,Scott Barry,Tripp Gibson,Chad Fairchild,72° F,0mph,In Dome,7:10 p.m. Local,Tropicana Field,turf,805,2019
55,201905280,boxscore,ATL,WSN,L,4,5,,30-25,2, 2.5,Strasburg,Fried,Doolittle,3:21,N,"27,573",-,,True,Dan Bellino,Sean Barber,Larry Vanover,Alfonso Marquez,89° F,11mph from Right to Left,Sunny,7:21 p.m. Local,SunTrust Park,grass,806,2019
54,201905280,boxscore,NYY,SDP,L,4,5,,35-19,1,up 1.0,Lauer,Tanaka,Yates,3:15,N,"37,028",-,,True,Eric Cooper,Andy Fletcher,Nic Lentz,Joe West,69° F,7mph from Left to Right,Cloudy,6:38 p.m. Local,Yankee Stadium III,grass,807,2019
52,201905280,boxscore,MIA,SFG,W,11,3,,18-34,5, 13.0,Richards,Samardzija,,2:51,N,"6,407",++,,True,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,81° F,12mph in from Leftfield,Sunny,7:10 p.m. Local,Marlins Park,grass,808,2019
54,201905280,boxscore,PHI,STL,W,4,3,,32-22,1,up 2.5,Pivetta,Wainwright,Neris,2:28,N,"29,084",+,,True,Rob Drake,Tim Timmons,Kerwin Danley,Mike Muchlinski,74° F,10mph out to Centerfield,Cloudy,7:55 p.m. Local,Citizens Bank Park,grass,809,2019
57,201905280,boxscore,SEA,TEX,L,4,11,,24-33,5, 13.5,Sampson,Gonzales,,3:17,N,"12,287",-,,True,Dan Iassogna,Sam Holbrook,Jim Wolf,Manny Gonzalez,66° F,1mph out to Leftfield,Cloudy,7:10 p.m. Local,T-Mobile Park,grass,810,2019
56,201905280,boxscore,HOU,CHC,W,9,6,,37-19,1,up 7.0,James,Lester,Osuna,3:08,N,"31,030",++,,True,D.J. Reyburn,CB Bucknor,Fieldin Culbreth,Paul Nauert,73° F,0mph,In Dome,7:10 p.m. Local,Minute Maid Park,grass,811,2019
54,201905280,boxscore,MIN,MIL,W,5,3,,37-17,1,up10.0,Magill,Claudio,Harper,2:40,N,"27,120",+,,True,John Tumpane,Ramon De Jesus,Lance Barksdale,Ted Barrett,67° F,8mph in from Leftfield,Overcast,7:11 p.m. Local,Target Field,grass,812,2019
55,201905290,boxscore,CHW,KCR,W,8,7,,26-29,3, 11.5,Herrera,Kennedy,Colome,3:03,N,"16,167",+++,,True,Mark Carlson,Jeremie Rehak,Bill Miller,Chris Conroy,65° F,5mph in from Leftfield,Cloudy,7:11 p.m. Local,Guaranteed Rate Field,grass,813,2019
55,201905290,boxscore,NYY,SDP,W,7,0,,36-19,1,up 1.0,Holder,Paddack,,2:39,D,"40,918",+,,True,Andy Fletcher,Nic Lentz,Joe West,Eric Cooper,63° F,9mph out to Rightfield,Cloudy,1:10 p.m. Local,Yankee Stadium III,grass,814,2019
56,201905290,boxscore,BOS,CLE,L,9,14,,29-27,3, 7.5,Bieber,Weber,Hand,3:42,N,"34,824",--,,True,Marty Foster,Jerry Meals,Ron Kulpa,Gabe Morales,52° F,10mph in from Rightfield,Overcast,6:10 p.m. Local,Fenway Park,grass,815,2019
56,201905290,boxscore,CIN,PIT,L,2,7,,26-30,5, 6.0,Brault,DeSclafani,,3:09,D,"15,252",-,,True,Cory Blaser,Laz Diaz,Jansen Visconti,Jeff Nelson,71° F,12mph from Right to Left,Overcast,2:48 p.m. Local,Great American Ball Park,grass,816,2019
54,201905290,boxscore,COL,ARI,W,5,4,,27-27,3, 9.0,Hoffman,Ray,Oberg,3:11,N,"24,261",++++,,True,Gerry Davis,Pat Hoberg,Brian Knight,John Libka,58° F,9mph out to Leftfield,Cloudy,6:41 p.m. Local,Coors Field,grass,817,2019
53,201905290,boxscore,TBR,TOR,W-wo,4,3,11,34-19,2, 1.0,Castillo,Shafer,,4:03,N,"6,166",+++++,,True,Scott Barry,Tripp Gibson,Chad Fairchild,Brian Gorman,72° F,0mph,In Dome,7:10 p.m. Local,Tropicana Field,turf,818,2019
55,201905290,boxscore,PHI,STL,W,11,4,,33-22,1,up 3.5,Nola,Cabrera,,3:01,N,"30,486",++,,True,Tim Timmons,Kerwin Danley,Mike Muchlinski,Rob Drake,67° F,4mph out to Centerfield,Cloudy,8:44 p.m. Local,Citizens Bank Park,grass,819,2019
56,201905290,boxscore,ATL,WSN,L,4,14,,30-26,2, 3.5,Sanchez,Gausman,McGowin,3:11,N,"37,726",--,,True,Sean Barber,Larry Vanover,Alfonso Marquez,Dan Bellino,91° F,10mph from Right to Left,Cloudy,7:22 p.m. Local,SunTrust Park,grass,820,2019
58,201905290,boxscore,SEA,TEX,L,7,8,,24-34,5, 13.5,Chavez,Bass,Kelley,3:20,D,"16,060",--,,True,Sam Holbrook,Jim Wolf,Manny Gonzalez,Dan Iassogna,61° F,2mph in from Leftfield,Cloudy,12:40 p.m. Local,T-Mobile Park,grass,821,2019
57,201905290,boxscore,HOU,CHC,L,1,2,,37-20,1,up 7.0,Hendricks,Miley,Cishek,2:37,N,"33,243",-,,True,CB Bucknor,Fieldin Culbreth,Paul Nauert,D.J. Reyburn,73° F,0mph,In Dome,7:10 p.m. Local,Minute Maid Park,grass,822,2019
56,201905290,boxscore,BAL,DET,L,2,4,,17-39,5, 19.5,Ramirez,Kline,Greene,2:35,N,"10,614",--,,True,Todd Tichenor,Tom Hallion,Adam Hamari,Phil Cuzzi,85° F,9mph out to Rightfield,Cloudy,7:06 p.m. Local,Oriole Park at Camden Yards,grass,823,2019
56,201905290,boxscore,LAD,NYM,W-wo,9,8,,37-19,1,up 8.0,Alexander,Diaz,,3:31,N,"40,559",+,,True,Alan Porter,Jim Reynolds,Stu Scheurwater,Mark Wegner,69° F,7mph out to Centerfield,Sunny,7:10 p.m. Local,Dodger Stadium,grass,824,2019
53,201905290,boxscore,MIA,SFG,W,4,2,,19-34,5, 13.0,Anderson,Bumgarner,Romo,2:38,N,"6,487",+++,,True,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,Adrian Johnson,80° F,13mph from Left to Right,Cloudy,7:10 p.m. Local,Marlins Park,grass,825,2019
57,201905290,boxscore,OAK,LAA,L,7,12,11,30-27,2, 7.0,Ramirez,Trivino,,4:36,D,"21,185",--,,True,Mark Ripperger,Tom Woodring,Brian O'Nora,James Hoye,69° F,6mph out to Rightfield,Sunny,12:39 p.m. Local,Oakland-Alameda County Coliseum,grass,826,2019
54,201905300,boxscore,MIA,SFG,L,1,3,,19-35,5, 13.0,Moronta,Conley,Smith,3:05,D,"7,371",-,,True,Gary Cederstrom,Marvin Hudson,Adrian Johnson,Quinn Wolcott,76° F,0mph,In Dome,1:10 p.m. Local,Marlins Park,grass,827,2019
56,201905300,boxscore,PHI,STL,L,3,5,,33-23,1,up 3.0,Hudson,Eickhoff,Hicks,3:01,D,"31,206",-,,True,Kerwin Danley,Mike Muchlinski,Rob Drake,Tim Timmons,80° F,6mph out to Centerfield,Cloudy,1:07 p.m. Local,Citizens Bank Park,grass,828,2019
59,201905300,boxscore,SEA,LAA,L,3,9,,24-35,5, 14.0,Pena,Kikuchi,,3:21,N,"13,978",---,,True,Ramon De Jesus,Lance Barksdale,Ted Barrett,John Tumpane,73° F,2mph from Left to Right,Sunny,7:10 p.m. Local,T-Mobile Park,grass,829,2019
54,201905300,boxscore,TBR,MIN,W,14,3,,35-19,2, 0.5,Morton,Perez,,2:44,N,"8,076",++++++,,True,Jerry Meals,Ron Kulpa,Gabe Morales,Marty Foster,72° F,0mph,In Dome,7:10 p.m. Local,Tropicana Field,turf,830,2019
55,201905300,boxscore,PIT,MIL,L,5,11,,27-28,3, 4.5,Anderson,Musgrove,,3:39,N,"13,059",-,,True,Alfonso Marquez,Dan Bellino,Phil Cuzzi,Sean Barber,69° F,10mph from Right to Left,Cloudy,7:07 p.m. Local,PNC Park,grass,831,2019
55,201905300,boxscore,COL,ARI,W-wo,11,10,10,28-27,3, 9.0,Oh,Hirano,,3:51,D,"30,371",+++++,,True,Pat Hoberg,Brian Knight,John Libka,Gerry Davis,65° F,6mph out to Leftfield,Sunny,1:11 p.m. Local,Coors Field,grass,832,2019
54,201905300,boxscore,TEX,KCR,L,2,4,,27-27,3, 8.5,Junis,Minor,Kennedy,3:06,N,"26,202",-,,True,Tom Hallion,Adam Hamari,Ryan Blakney,Todd Tichenor,83° F,10mph from Left to Right,Sunny,7:10 p.m. Local,Globe Life Park in Arlington,grass,833,2019
57,201905300,boxscore,LAD,NYM,W,2,0,,38-19,1,up 8.5,Ryu,Vargas,Jansen,2:47,N,"47,848",++,,True,Jim Reynolds,Stu Scheurwater,Roberto Ortiz,Alan Porter,67° F,4mph out to Rightfield,Sunny,7:10 p.m. Local,Dodger Stadium,grass,834,2019
56,201905300,boxscore,CHW,CLE,W,10,4,,27-29,3, 10.5,Banuelos,Carrasco,,3:10,N,"22,182",++++,,True,Fieldin Culbreth,Paul Nauert,D.J. Reyburn,CB Bucknor,71° F,7mph out to Rightfield,Cloudy,7:11 p.m. Local,Guaranteed Rate Field,grass,835,2019
55,201905310,boxscore,TEX,KCR,W,6,2,,28-27,3, 8.5,Jurado,Duffy,,2:36,N,"31,183",+,,True,Adam Hamari,Ryan Blakney,Todd Tichenor,Tom Hallion,84° F,4mph in from Centerfield,Sunny,7:07 p.m. Local,Globe Life Park in Arlington,grass,836,2019
57,201905310,boxscore,ATL,DET,L,2,8,,30-27,2, 3.0,Turnbull,Foltynewicz,,2:52,N,"35,524",---,,True,Marvin Hudson,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,83° F,15mph from Right to Left,Cloudy,7:21 p.m. Local,SunTrust Park,grass,837,2019
58,201905310,boxscore,ARI,NYM,L,4,5,,28-30,4, 11.0,Wheeler,Andriese,Gsellman,3:14,N,"24,664",-----,,True,Jim Wolf,Manny Gonzalez,Dan Iassogna,Sam Holbrook,97° F,10mph from Left to Right,Sunny,6:40 p.m. Local,Chase Field,turf,838,2019
56,201905310,boxscore,COL,TOR,W,13,6,,29-27,3, 9.0,Marquez,Jackson,,3:10,N,"32,990",++++++,,True,Tom Woodring,Brian O'Nora,James Hoye,Mark Ripperger,64° F,12mph out to Leftfield,Cloudy,6:41 p.m. Local,Coors Field,grass,839,2019
56,201905310,boxscore,PIT,MIL,W,9,4,,28-28,3, 3.5,Archer,Chacin,,2:54,N,"28,465",+,,True,Dan Bellino,Phil Cuzzi,Sean Barber,Alfonso Marquez,75° F,7mph out to Centerfield,Cloudy,7:08 p.m. Local,PNC Park,grass,840,2019
57,201905310,boxscore,SDP,MIA,W,5,2,,30-27,2, 8.5,Lucchesi,Smith,Yates,2:59,N,"25,019",+,,True,Brian Knight,John Libka,Gerry Davis,Pat Hoberg,63° F,9mph from Left to Right,Cloudy,7:11 p.m. Local,Petco Park,grass,841,2019
60,201905310,boxscore,SEA,LAA,W,4,3,,25-35,5, 14.0,Leake,Skaggs,Bass,2:35,N,"32,167",+,,True,Lance Barksdale,Ted Barrett,John Tumpane,Ramon De Jesus,74° F,0mph,In Dome,7:10 p.m. Local,T-Mobile Park,grass,842,2019
56,201905310,boxscore,STL,CHC,W-wo,2,1,10,28-28,3, 3.5,Hicks,Montgomery,,3:24,N,"45,321",++,,True,Laz Diaz,Mike Estabrook,Jeff Nelson,Cory Blaser,79° F,7mph out to Rightfield,Cloudy,7:15 p.m. Local,Busch Stadium III,grass,843,2019
58,201905310,boxscore,OAK,HOU,L,2,3,,30-28,2, 8.0,Rondon,Trivino,Osuna,2:52,N,"14,519",---,,True,Stu Scheurwater,Roberto Ortiz,Alan Porter,Jim Reynolds,66° F,12mph out to Rightfield,Cloudy,7:08 p.m. Local,Oakland-Alameda County Coliseum,grass,844,2019
57,201905310,boxscore,CIN,WSN,W,9,3,,27-30,5, 5.0,Mahle,Corbin,,2:49,N,"24,358",+,,True,Nic Lentz,Joe West,Eric Cooper,Andy Fletcher,74° F,2mph from Left to Right,Cloudy,7:11 p.m. Local,Great American Ball Park,grass,845,2019
56,201905310,boxscore,NYY,BOS,W,4,1,,37-19,1,up 1.5,Happ,Sale,Chapman,2:51,N,"45,556",++,,True,Jeremie Rehak,Bill Miller,Chris Conroy,Mark Carlson,78° F,9mph from Right to Left,Cloudy,7:07 p.m. Local,Yankee Stadium III,grass,846,2019
58,201905310,boxscore,LAD,PHI,W,6,3,,39-19,1,up 8.5,Maeda,Arrieta,Jansen,2:59,N,"54,307",+++,,True,Tripp Gibson,Chad Fairchild,Jansen Visconti,Brian Gorman,65° F,6mph out to Centerfield,Cloudy,7:10 p.m. Local,Dodger Stadium,grass,847,2019
57,201905310,boxscore,CHW,CLE,W,6,1,,28-29,2, 10.5,Covey,Bauer,,2:41,N,"21,652",+++++,,True,Paul Nauert,D.J. Reyburn,CB Bucknor,Fieldin Culbreth,82° F,6mph from Right to Left,Sunny,7:11 p.m. Local,Guaranteed Rate Field,grass,848,2019
55,201905310,boxscore,TBR,MIN,L,3,5,,35-20,2, 1.5,Rogers,Castillo,,2:48,N,"14,375",-,,True,Ron Kulpa,Gabe Morales,Marty Foster,Jerry Meals,72° F,0mph,In Dome,7:10 p.m. Local,Tropicana Field,turf,849,2019
57,201905310,boxscore,BAL,SFG,W,9,6,,18-39,5, 19.5,Cashner,Pomeranz,Bleier,3:09,N,"17,545",+,,True,Mike Muchlinski,Rob Drake,Chris Segal,Kerwin Danley,83° F,2mph out to Rightfield,Cloudy,7:06 p.m. Local,Oriole Park at Camden Yards,grass,850,2019
57,201906010,boxscore,NYY,BOS,W,5,3,,38-19,1,up 2.5,Green,Porcello,Chapman,3:18,N,"46,307",+++,,True,Bill Miller,Chris Conroy,Mark Carlson,Jeremie Rehak,72° F,8mph out to Leftfield,Cloudy,7:16 p.m. Local,Yankee Stadium III,grass,851,2019
59,201906010,boxscore,OAK,HOU,L,1,5,,30-29,3, 9.0,Verlander,Anderson,,2:37,N,"20,425",----,,True,Roberto Ortiz,Alan Porter,Jim Reynolds,Stu Scheurwater,60° F,18mph out to Rightfield,Cloudy,7:07 p.m. Local,Oakland-Alameda County Coliseum,grass,852,2019
59,201906010,boxscore,LAD,PHI,W-wo,4,3,,40-19,1,up 9.0,Urias,Neris,,2:48,N,"53,507",++++,,True,Chad Fairchild,Jansen Visconti,Brian Gorman,Tripp Gibson,65° F,6mph from Left to Right,Cloudy,7:10 p.m. Local,Dodger Stadium,grass,853,2019
56,201906010,boxscore,TEX,KCR,W,6,2,,29-27,2, 8.5,Lynn,Bailey,,3:08,D,"27,133",++,,True,Ryan Blakney,Todd Tichenor,Tom Hallion,Adam Hamari,91° F,3mph from Right to Left,Cloudy,3:08 p.m. Local,Globe Life Park in Arlington,grass,854,2019
57,201906010,boxscore,STL,CHC,W,7,4,,29-28,3, 3.0,Gant,Chatwood,Martinez,3:04,N,"46,297",+++,,True,Mike Estabrook,Jeff Nelson,Cory Blaser,Laz Diaz,86° F,7mph out to Leftfield,Cloudy,6:16 p.m. Local,Busch Stadium III,grass,855,2019
57,201906010,boxscore,PIT,MIL,L,10,12,13,28-29,4, 4.0,Houser,McRae,,5:23,D,"28,770",-,,True,Phil Cuzzi,Sean Barber,Alfonso Marquez,Dan Bellino,78° F,11mph out to Centerfield,Cloudy,4:09 p.m. Local,PNC Park,grass,856,2019
59,201906010,boxscore,ARI,NYM,W-wo,6,5,11,29-30,4, 11.0,Hirano,Bashlor,,3:42,N,"34,888",+,,True,Dan Iassogna,Sam Holbrook,Ryan Additon,Manny Gonzalez,97° F,6mph from Left to Right,Sunny,7:09 p.m. Local,Chase Field,turf,857,2019
61,201906010,boxscore,SEA,LAA,L,3,6,,25-36,5, 15.0,Bedrosian,Brennan,Robles,3:16,D,"28,109",-,,True,Ted Barrett,John Tumpane,Ramon De Jesus,Lance Barksdale,73° F,2mph out to Centerfield,Cloudy,4:16 p.m. Local,T-Mobile Park,grass,858,2019
58,201906010,boxscore,SDP,MIA,L,3,9,,30-28,3, 9.5,Urena,Margevicius,,2:43,N,"26,858",-,,True,John Libka,Gerry Davis,Pat Hoberg,Brian Knight,63° F,8mph from Left to Right,Cloudy,7:10 p.m. Local,Petco Park,grass,859,2019
56,201906010,boxscore,TBR,MIN,L,2,6,,35-21,2, 2.5,Gibson,Chirinos,,3:39,D,"14,381",--,,True,Gabe Morales,Marty Foster,Jerry Meals,Ron Kulpa,72° F,0mph,In Dome,1:10 p.m. Local,Tropicana Field,turf,860,2019
58,201906010,boxscore,ATL,DET,W,10,5,,31-27,2, 2.0,Soroka,Norris,Jackson,2:51,D,"37,108",+,,True,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,87° F,7mph from Right to Left,Cloudy,4:11 p.m. Local,SunTrust Park,grass,861,2019
58,201906010,boxscore,BAL,SFG,L,2,8,,18-40,5, 20.5,Anderson,Hess,,2:48,D,"19,352",-,,True,Rob Drake,Chris Segal,Kerwin Danley,Mike Muchlinski,85° F,4mph from Right to Left,Cloudy,4:07 p.m. Local,Oriole Park at Camden Yards,grass,862,2019
58,201906010,boxscore,CIN,WSN,L,2,5,,27-31,5, 5.5,Rainey,Roark,Doolittle,2:59,D,"27,748",-,,True,Joe West,Eric Cooper,Andy Fletcher,Nic Lentz,85° F,9mph from Right to Left,Cloudy,4:11 p.m. Local,Great American Ball Park,grass,863,2019
57,201906010,boxscore,COL,TOR,W,4,2,,30-27,2, 9.0,Gray,Stroman,Oberg,2:28,N,"34,025",+++++++,,True,Brian O'Nora,James Hoye,Mark Ripperger,Tom Woodring,69° F,7mph out to Leftfield,Cloudy,7:12 p.m. Local,Coors Field,grass,864,2019
58,201906010,boxscore,CHW,CLE,L,2,5,,28-30,3, 11.5,Perez,Nova,Hand,2:50,D,"25,873",-,,True,D.J. Reyburn,CB Bucknor,Fieldin Culbreth,Paul Nauert,68° F,7mph from Left to Right,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,865,2019
57,201906020,boxscore,TBR,MIN,L,7,9,,35-22,2, 2.5,Odorizzi,Yarbrough,Rogers,3:24,D,"14,616",---,,True,Marty Foster,Jerry Meals,Ron Kulpa,Gabe Morales,72° F,0mph,In Dome,1:10 p.m. Local,Tropicana Field,turf,866,2019
58,201906020,boxscore,NYY,BOS,L,5,8,,38-20,1,up 2.5,Price,Sabathia,Workman,3:30,N,"40,068",-,,True,Chris Conroy,Mark Carlson,Jeremie Rehak,Bill Miller,75° F,8mph out to Leftfield,Cloudy,7:07 p.m. Local,Yankee Stadium III,grass,867,2019
58,201906020,boxscore,STL,CHC,W,2,1,,30-28,3, 3.0,Wainwright,Hamels,Gant,2:38,D,"46,053",++++,,True,Jeff Nelson,Cory Blaser,Laz Diaz,Mike Estabrook,77° F,10mph out to Rightfield,Sunny,1:16 p.m. Local,Busch Stadium III,grass,868,2019
59,201906020,boxscore,ATL,DET,W,7,4,,32-27,2, 1.0,Toussaint,Jimenez,,3:18,D,"28,978",++,,True,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,Adrian Johnson,84° F,10mph out to Centerfield,Cloudy,1:22 p.m. Local,SunTrust Park,grass,869,2019
58,201906020,boxscore,COL,TOR,W,5,1,,31-27,2, 9.0,Senzatela,Sanchez,,2:43,D,"37,861",++++++++,,True,James Hoye,Mark Ripperger,Tom Woodring,Brian O'Nora,76° F,7mph in from Centerfield,Cloudy,1:13 p.m. Local,Coors Field,grass,870,2019
59,201906020,boxscore,CIN,WSN,L,1,4,,27-32,5, 6.5,Scherzer,Gray,Doolittle,3:07,D,"22,801",--,,True,Eric Cooper,Andy Fletcher,Nic Lentz,Joe West,80° F,10mph out to Centerfield,Cloudy,1:11 p.m. Local,Great American Ball Park,grass,871,2019
59,201906020,boxscore,BAL,SFG,L,1,8,,18-41,5, 20.5,Samardzija,Ynoa,,3:01,D,"16,991",--,,True,Chris Segal,Kerwin Danley,Mike Muchlinski,Rob Drake,84° F,9mph out to Centerfield,Cloudy,1:08 p.m. Local,Oriole Park at Camden Yards,grass,872,2019
60,201906020,boxscore,ARI,NYM,W,7,1,,30-30,4, 11.0,Kelly,Matz,,2:37,D,"26,945",++,,True,Sam Holbrook,Ryan Additon,Manny Gonzalez,Dan Iassogna,74° F,0mph,In Dome,1:10 p.m. Local,Chase Field,turf,873,2019
62,201906020,boxscore,SEA,LAA,L,3,13,,25-37,5, 16.0,Suarez,Gonzales,,3:22,D,"28,905",--,,True,John Tumpane,Ramon De Jesus,Lance Barksdale,Ted Barrett,70° F,0mph,Sunny,1:10 p.m. Local,T-Mobile Park,grass,874,2019
59,201906020,boxscore,SDP,MIA,L,3,9,,30-29,3, 10.5,Richards,Strahm,,3:04,D,"31,650",--,,True,Gerry Davis,Pat Hoberg,Brian Knight,John Libka,67° F,9mph from Left to Right,Cloudy,3:12 p.m. Local,Petco Park,grass,875,2019
59,201906020,boxscore,CHW,CLE,W,2,0,,29-30,2, 11.5,Giolito,Plesac,Colome,2:30,D,"26,453",+,,True,CB Bucknor,Fieldin Culbreth,Paul Nauert,D.J. Reyburn,62° F,12mph from Left to Right,Sunny,1:11 p.m. Local,Guaranteed Rate Field,grass,876,2019
